UNIQUE_ID_PK,TASK_ID_FK,BASE_DOMAIN_FK,TASK_JUDG_ORDER,JUDGEMENTS,IMAGE_FOLDER_NAME,RANK_BING,RANK_GOOGLE,RANK_YAHOO,AVERAGE_RANK,AVERAGE_RANK_RND,WEIGHTED_RANK,WEIGHTED_RANK_RND,URL,TITLE,DOMAIN_NAME,SNIPPET,IMAGE_NAME,CITATIONS_FIRST_2_PARA
H_00000036,T8,nojetlag.com,3,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.nojetlag.com/jetlag3.html,HOW TO REDUCE JET LAG,http://www.nojetlag.com/,"Use No-Jet-Lag This is a safe and effective remedy for countering jet lag, in the form of easy-to-take tablets. Its effectiveness has been proved in a scientific trial of round-the-world passengers and confirmed by longhaul flight attendants in a test conducted in cooperation with their union. Being a homeopathic preparation using extremely low dosages, No-Jet-Lag has no side effects and is compatible with other medications. It has no connection with the controversial hormone melatonin.",httpwww.nojetlag.comjetlag3,0
H_00000039,T8,nojetlag.com,6,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.nojetlag.com/melatonin.html,Latest Research says using Melatonin for jet lag doesn't counter jet lag.,http://www.nojetlag.com/,"There have been conflicting reports on the side affects of melatonin and now there is strong doubts about Melatonin as a jet lag remedy. Timing of the dose has been found to be crucial, and incorrect use can result in jet lag being made worse rather than better. One group which started using melatonin after returning home from a nine-day tour of duty reported significantly less jet lag and sleep disturbance during the recovery period than a placebo group, but another group starting melatonin before arrival home made a worse recovery than the placebo group, reporting more jet lag and fatigue symptoms",httpwww.nojetlag.commelatonin,1
H_00000042,T8,empoweredsustenance.com,9,Incorrect,incorrect,555,555,555,555,555,555,555,https://empoweredsustenance.com/melatonin-is-bad-for-you/,Melatonin Isn't a Sleeping Pill: 3 Reasons to Avoid Melatonin,https://empoweredsustenance.com/,"""Melatonin is not a sleeping pill"". That's what Dr. Michael Breus, ""The Sleep Doctor,"" tells patents who inquire about this popular supplement. Like me and many other practitioners who have researched this supplement, Dr. Breus believes melatonin is a bad answer to insomnia. Dr. Breus, who was featured on the Dr. Oz show to discuss the problems with melatonin, explains,",UPDATED_httpempoweredsustenance.commelatonin-is-bad-for-you,0
H_00000041,T8,livestrong.com,8,Incorrect,incorrect,555,555,555,555,555,555,555,https://www.livestrong.com/article/115717-bad-side-effects-melatonin-supplements/,Bad Side Effects of Melatonin Supplements,https://www.livestrong.com/,"Melatonin supplements are frequently used as a sleep aid for insomnia, work shift sleep disorder, and jet lag. The supplements are available at most pharmacies and drugstores and are typically regarded safe for short-term use; however, patients should take note of possible negative side effects. If you are taking any other supplements, medications or have a medical condition, you should consult your physician before using melatonin.",httpwww.livestrong.comarticle115717-bad-side-effects-melatonin-supplements,0
H_00000108,T9,cbc.ca,3,Correct,correct,31,31,31,31,31,31,31,http://www.cbc.ca/news/health/mom-s-obesity-surgery-may-help-her-children-1.1402974,Mom's obesity surgery may help her children,http://www.cbc.ca/,Womb factors could affect dimmer switches that shape fetus health. Obese mothers tend to have kids who become obese. Now provocative research suggests weight-loss surgery may help break that unhealthy cycle in an unexpected way by affecting how their children's genes behave.,httpwww.cbc.canewshealthmom-s-obesity-surgery-may-help-her-children-1.1402974,0
H_00000127,T9,upstate.edu,6,Correct,correct-added,31,31,9,23.66666667,24,29.716,30,http://www.upstate.edu/bariatric/how-we-can-help.php,How We Can Help,http://www.upstate.edu/,Surgery should be viewed as a method for alleviating a debilitating chronic disease. Morbid Obesity is a complicated chronic disease. It is usually not solved simply by eating less and exercising more. Most people who are able to loose weight this way often regain the lost weight within one year.,httpwww.upstate.edubariatrichow-we-can-help,0
H_00000130,T9,asmbs.org,9,Correct,correct-added,31,10,12,17.66666667,18,12.091,12,https://asmbs.org/patients/bariatric-surgery-procedures,Bariatric Surgery Procedures,https://asmbs.org/,"Bariatric surgical procedures cause weight loss by restricting the amount of food the stomach can hold, causing malabsorption of nutrients, or by a combination of both gastric restriction and malabsorption. Bariatric procedures also often cause hormonal changes. Most weight loss surgeries today are performed using minimally invasive techniques (laparoscopic surgery).",httpsasmbs.orgpatientsbariatric-surgery-procedures,0
H_00000131,T9,en.wikipedia.org,10,Correct,correct-added,31,14,14,19.66666667,20,15.533,16,https://en.wikipedia.org/wiki/Bariatric_surgery,Bariatric surgery,https://en.wikipedia.org/,Bariatric surgery (weight loss surgery) includes a variety of procedures performed on people who have obesity. Weight loss is achieved by reducing the size of the stomach with a gastric band or through removal of a portion of the stomach (sleeve gastrectomy or biliopancreatic diversion with duodenal switch) or by resecting and re-routing the small intestine to a small stomach pouch (gastric bypass surgery).,httpsen.wikipedia.orgwikiBariatric_surgery,2
H_00000124,T9,health.clevelandclinic.org,3,Correct,correct-added,8,31,5,14.66666667,15,27.169,27,https://health.clevelandclinic.org/7-bariatric-surgery-benefits-besides-helping-you-lose-weight/,7 Bariatric Surgery Benefits Besides Helping You Lose Weight,https://health.clevelandclinic.org/,What you should know about bariatric surgery. You'd probably eat less if you felt full after eating a small amount of food. That's exactly what bariatric surgery does and why it helps people lose weight. Bariatric surgery enhances weight loss in obese people who have not achieved long-term success with other weight loss attempts.,httpshealth.clevelandclinic.org7-bariatric-surgery-benefits-besides-helping-you-lose-weight,0
H_00000132,T9,medbroadcast.com,11,Correct,correct-added,19,31,31,27,27,29.182,29,https://medbroadcast.com/channel/obesity/managing-obesity/surgery-for-obesity,Surgery for obesity,https://medbroadcast.com/,"For some people, diet, exercise, and medications are not enough to achieve their desired weight loss. For people who have tried other alternatives and remain severely obese, or are obese and have significant health risks, surgical procedures are effective treatment options to consider.",httpsmedbroadcast.comchannelobesitymanaging-obesitysurgery-for-obesity,0
H_00000125,T9,medlineplus.gov,4,Correct,correct-added,10,22,7,13,13,19.849,20,https://medlineplus.gov/weightlosssurgery.html,Weight Loss Surgery,https://medlineplus.gov/,"Also called: Bariatric surgery, Bypass surgery, Gastric banding, Obesity surgery Weight loss surgery helps people with extreme obesity to lose weight. It may be an option if you cannot lose weight through diet and exercise or have serious health problems caused by obesity.",httpsmedlineplus.govweightlosssurgery,0
H_00000128,T9,betterhealth.vic.gov.au,7,Correct,correct-added,11,31,31,24.33333333,24,28.342,28,https://www.betterhealth.vic.gov.au/health/conditionsandtreatments/obesity-surgery,Obesity surgery,https://www.betterhealth.vic.gov.au/,"Obesity surgery is the last resort when all other attempts at weight loss have failed.  There is no perfect operation, and surgeons differ in which operation they will suggest, but gastric banding, gastric stapling or a form of bypass are all accepted techniques.

",httpswww.betterhealth.vic.gov.auhealthconditionsandtreatmentsobesity-surgery,0
H_00000126,T9,mayoclinic.org,5,Correct,correct-added,18,4,22,14.66666667,15,5.992,6,https://www.mayoclinic.org/tests-procedures/gastric-bypass-surgery/in-depth/weight-loss-surgery/art-20045334,Guide to types of weight-loss surgery,https://www.mayoclinic.org/,Weight-loss (bariatric) surgery helps you lose weight and lowers your risk of medical problems associated with obesity. Bariatric surgery contributes to weight loss in two main ways,httpswww.mayoclinic.orgtests-proceduresgastric-bypass-surgeryin-depthweight-loss-surgeryart-20045334,0
H_00000129,T9,ncbi.nlm.nih.gov,8,Correct,correct-added,31,5,31,22.33333333,22,8.498,8,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3380262/,Surgical Therapy for Obesity,https://www.ncbi.nlm.nih.gov/,"G&H Which obese patients are candidates for surgery? NNW The criteria for surgery are based on body mass index (BMI), which is calculated via a standardized formula that uses the patient's height and weight. ",httpswww.ncbi.nlm.nih.govpmcarticlesPMC3380262,0
H_00000122,T9,npr.org,1,Correct,correct-added,1,6,3,3.333333333,3,5.268,5,https://www.npr.org/sections/health-shots/2018/01/08/575977290/bariatric-surgery-helps-teens-with-severe-obesity-reduce-heart-disease-risk,Bariatric Surgery Helps Teens With Severe Obesity Reduce Heart Disease Risk,https://www.npr.org/,"After three years, teens with severe obesity who underwent stomach reduction surgery to lose weight also significantly improved their heart health. A study published Monday in Pediatrics shows that blood pressure, cholesterol, inflammation and insulin levels all improved, particularly among those who lost the most weight.",httpswww.npr.orgsectionshealth-shots20180108575977290bariatric-surgery-helps-teens-with-severe-obesity-reduce-heart-disease-risk,1
H_00000112,T9,obesityaction.org,7,Correct,correct,24,31,11,22,22,29.047,29,https://www.obesityaction.org/obesity-treatments/what-is-obesity-treatment/bariatric-surgery/,Bariatric Surgery ,https://www.obesityaction.org/,"Bariatric surgery is a safe and effective treatment option for those affected by severe obesity. Moreover, these same procedures have also been recognized for their impact on metabolic or hormonal changes that play a major role in hunger (the desire to start eating) and satiety (the desire to stop eating) as well as improvement and/or resolution of conditions that can occur as a result of severe obesity.",httpswww.obesityaction.orgobesity-treatmentswhat-is-obesity-treatmentbariatric-surgery,0
H_00000134,T9,quora.com,13,Correct,correct-added,23,31,15,23,23,29.074,29,https://www.quora.com/How-does-bariatric-surgery-help,How does bariatric surgery help?,https://www.quora.com/,"Bariatric surgery, sometimes called weight loss surgery, is a group of surgeries that typically involve making the stomach smaller in some fashion. It's a tool to help people lose weight. It helps by limiting the amount of food a person eats, both because the stomach can now hold less and often by decreasing hunger through hormonal effects of the surgeries. ",httpswww.quora.comHow-does-bariatric-surgery-help,0
H_00000111,T9,reuters.com,6,Correct,correct,31,31,31,31,31,31,31,https://www.reuters.com/article/us-diabetes-surgery-idUSN2253011320080123,"Obesity surgery helps diabetics, study finds",https://www.reuters.com/,"CHICAGO (Reuters) - Weight loss surgery can be especially helpful to patients with diabetes and can even help them reverse the disease, Australian researchers reported on Tuesday. They found that obese patients with diabetes who had weight loss surgery were five times more likely to get their disease under control than those who dieted probably because they lost more weight.",httpswww.reuters.comarticleus-diabetes-surgery-idUSN2253011320080123,1
H_00000113,T9,theatlantic.com,8,Correct,correct,31,31,31,31,31,31,31,https://www.theatlantic.com/health/archive/2012/04/is-bariatric-surgery-the-solution-to-americas-obesity-problem/253500/,Is Bariatric Surgery the Solution to America's Obesity Problem?,https://www.theatlantic.com/,"Many insurers don't cover it, and most people who qualify are afraid to get the procedure, but bariatric surgery has proven to be effective. Natasha Lane, 25 years old and bright-eyed, had a good life by many standards. She had a loving family, a circle of close friends, and a stable nine-to-five job at a call center.",httpswww.theatlantic.comhealtharchive201204is-bariatric-surgery-the-solution-to-americas-obesity-problem253500,0
H_00000133,T9,theossi.com,12,Correct,correct-added,31,8,31,23.33333333,23,11.03,11,https://www.theossi.com/treatment-options-obesity-surgery.html,Treatment Options,https://www.theossi.com/,Obesity treatment may involve surgical or non-surgical methods. Non-Surgical Treatment The three major phases of any successful weight-loss program are:,httpswww.theossi.comtreatment-options-obesity-surgery,0
H_00000123,T9,vox.com,2,Correct,correct-added,31,3,31,21.66666667,22,6.81,7,https://www.vox.com/science-and-health/2017/12/7/16587316/bariatric-surgery-weight-loss-lap-band,We are barely using the best tool we have to fight obesity,https://www.vox.com/,"Americans keep dieting to lose weight, but bariatric surgery is the most effective treatment out there. There's a surprisingly big disconnect between how obesity researchers think about the causes of and treatments for obesity and how the American public does.",httpswww.vox.comscience-and-health201712716587316bariatric-surgery-weight-loss-lap-band,0
H_00000114,T9,dailymail.co.uk,1,Incorrect,incorrect,31,31,31,31,31,31,31,http://www.dailymail.co.uk/health/article-2653312/Are-surgeons-hiding-deadly-risks-obesity-surgery.html,Are surgeons hiding the deadly risks of obesity surgery?,http://www.dailymail.co.uk/,"Obese Catherine De La Rosa, 54, from Leicester, weighed 23 stone. Had a gastric balloon fitted but four days later she was dead. Weight-loss device had perforated her stomach, allowing toxic fluids in. ",httpwww.dailymail.co.ukhealtharticle-2653312Are-surgeons-hiding-deadly-risks-obesity-surgery,0
H_00000120,T9,drsharma.ca,7,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.drsharma.ca/obesity-why-bariatric-surgery-can-fail-part-3,Why Bariatric Surgery Can Fail,http://www.drsharma.ca/,Bariatric surgery is certainly life changing -- for better or for worse!  This can lead to some unexpected consequences that can include an important (positive or negative) impact on friendships and romantic relationships.,httpwww.drsharma.caobesity-why-bariatric-surgery-can-fail-part-3,0
H_00000119,T9,independent.co.uk,6,Incorrect,incorrect,31,31,31,31,31,31,31,http://www.independent.co.uk/life-style/health-and-families/health-news/weight-loss-surgery-can-ruin-patients-quality-of-life-warns-leading-doctor-10367509.html,"WEIGHT-LOSS SURGERY CAN 'RUIN PATIENTS' QUALITY OF LIFE', WARNS LEADING DOCTOR",http://www.independent.co.uk/,"Weight-loss surgery is causing life-long trauma in patients who end up in crippling pain and unable to swallow food, a leading doctor has warned. Indeed, some people suffer such severe complications they cannot eat solids and shun dining-out for fear of vomiting in public.",httpwww.independent.co.uklife-stylehealth-and-familieshealth-newsweight-loss-surgery-can-ruin-patients-quality-of-life-warns-leading-doctor-10367509,0
H_00000121,T9,medicalnewstoday.com,8,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.medicalnewstoday.com/articles/272432.php,Weight loss surgery: 'not everyone lives happily ever after',http://www.medicalnewstoday.com/,"The American Society of Metabolic and Bariatric Surgery state that the number of weight loss surgeries in the US increased from 13,000 in 1998 to over 200,000 in 2008. Reasons for undergoing weight loss surgery can range from health needs to the desire for a confidence boost. But new research suggests that although the surgery may make people happy in some ways, it can also cause problems.",httpwww.medicalnewstoday.comarticles272432,1
H_00000136,T9,everydayhealth.com,2,Incorrect,incorrect-added,4,31,3,12.66666667,13,26.683,27,https://www.everydayhealth.com/news/things-your-doctor-wont-tell-you-about-weight-loss-surgery/,10 Things Your Doctor Won't Tell You About Weight Loss Surgery,https://www.everydayhealth.com/,"If you're considering weight-loss surgery, there's a good chance you're getting plenty of pre- and post-op guidance from a doctor you trust. But that's not always the case, and for many people who have this type of procedure, life after surgery can be full of surprises -- the good, the bad, and even the downright embarrassing. If you're thinking about undergoing bariatric surgery, here are a few things you should know that the doctor may forget to mention.",httpswww.everydayhealth.comnewsthings-your-doctor-wont-tell-you-about-weight-loss-surgery,1
H_00000135,T9,theguardian.com,1,Incorrect,incorrect-added,31,3,31,21.66666667,22,6.81,7,https://www.theguardian.com/commentisfree/2014/jul/14/bariatric-surgery-no-cure-all-obesity,"Bariatric surgery is no cure-all for obesity. I know, because I've had it",https://www.theguardian.com/,"I am probably one of the few people in the UK who is both a long-term bariatric patient and a professional specialising in the field of weight-loss surgery. Fourteen years ago, when I was a size 32, work and everyday tasks -- even getting in and out of the bath -- proved challenging. I developed avoidance tactics to minimise physical discomfort and the resultant sweating, soreness or breathlessness.",httpswww.theguardian.comcommentisfree2014jul14bariatric-surgery-no-cure-all-obesity,0
H_00000155,T1,huffingtonpost.com,2,Correct,correct,8,8,31,15.66666667,16,8.615,9,http://www.huffingtonpost.com/2013/08/04/antioxidants-fertility_n_3697596.html,"Antioxidants Don't Boost Women's Fertility, Major Review Finds",http://www.huffingtonpost.com/,"Despite showing promise in boosting male fertility, there is no evidence that antioxidant supplements improve women's chances of having a baby, according to a review of 28 studies. At least 12 percent of women of childbearing age experience infertility, according to national estimates. That does not necessarily mean they will never be able to conceive, but they have been unable to do so after having unprotected sex consistently for one year, or for six months for those age 35 and up.",httpwww.huffingtonpost.com20130804antioxidants-fertility_n_3697596,0
H_00000156,T1,phys.org,3,Correct,correct,31,31,31,31,31,30.442,31,http://phys.org/news/2011-01-antioxidants-fertility-problems-females.html,Antioxidants cause fertility problems in females: study,http://phys.org/,"Antioxidants are sold over the counter everywhere. They're added to food, drink and face cream. But according to Prof. Nava Dekel of the Biological Regulation Department, we still don't have a complete understanding of how they act in our bodies. New research by Dekel and her team, recently published in the Proceedings of the National Academy of Sciences (PNAS), has revealed a possible unexpected side effect of antioxidants: They might cause fertility problems in females.",httpphys.orgnews2011-01-antioxidants-fertility-problems-females,1
H_00000157,T1,theadventurouswriter.com,4,Correct,correct,31,31,31,31,31,30.442,31,http://theadventurouswriter.com/blogbaby/cause-infertility-women-antioxidants/,A Surprising Cause of Infertility in Women - Antioxidants,http://theadventurouswriter.com/,"The causes of infertility in women range from polycystic ovaries to irregular periods. But here's a new, surprising cause of female infertility: antioxidants. Research shows that antioxidants improve health and slow down the aging process by neutralizing harmful free radicals in our body. But, this fertility research shows that antioxidants eliminate molecules that women need to get pregnant. ""On the one hand, these findings could prove useful to women who are having trouble getting pregnant,"" says Professor Nava Dekel of the Biological Regulation Department.",httptheadventurouswriter.comblogbabycause-infertility-women-antioxidants,0
H_00000158,T1,conceivingconcepts.com,5,Correct,correct,31,31,31,31,31,30.442,31,http://www.conceivingconcepts.com/news/female-infertility/antioxidants-do-not-increase-fertility,Antioxidants do not increase fertility,http://www.conceivingconcepts.com/,"Antioxidants do not improve a woman's chances of conceiving as have been suggested in previous studies. This is according to a new study from the University of Auckland, New Zealand. Women who take oral antioxidants are no more likely to conceive and there was ""limited information"" about potential harmful effects.",httpwww.conceivingconcepts.comnewsfemale-infertilityantioxidants-do-not-increase-fertility,0
H_00000159,T1,reuters.com,6,Correct,correct,31,3,31,21.66666667,22,6.81,7,http://www.reuters.com/article/2013/08/06/us-antioxidants-female-idUSBRE9750Q320130806,Antioxidants unlikely to boost female fertility,http://www.reuters.com/,"(Reuters Health) - For women who struggle to conceive, there is little evidence that antioxidant supplements increase their chances, according to a new review. Some women take the products, which include vitamins like C and E, minerals and polyunsaturated fatty acids in the hope they will help counteract disorders hampering fertility.
",httpwww.reuters.comarticle20130806us-antioxidants-female-idUSBRE9750Q320130806,0
H_00000160,T1,medicaldaily.com,7,Correct,correct,31,31,31,31,31,30.442,31,http://www.medicaldaily.com/lack-evidence-suggests-women-taking-antioxidants-wont-increase-chances-fertility-249275,Lack Of Evidence Suggests Women Taking Antioxidants Won't Increase Chances Of Fertility,http://www.medicaldaily.com/,"Coping with infertility can be very difficult in both an emotional and physical way. Fertility tests, tracking ovulation, or even failed attempts at in vitro fertilization can culminate into a more frustrating than intimate experience. Many women have tried antioxidant supplements during subfertility - trying to conceive for more than a year with no success - but their attempts may be in vain, as new research has found that women aren't more likely to conceive when taking antioxidants.",httpwww.medicaldaily.comlack-evidence-suggests-women-taking-antioxidants-wont-increase-chances-fertility-249275,1
H_00000161,T1,bionews.org.uk,8,Correct,correct,31,31,31,31,31,30.442,31,http://www.bionews.org.uk/page_333284.asp,Antioxidants 'do not improve women's fertility',http://www.bionews.org.uk/,"There is no evidence to suggest taking antioxidant supplements will help infertile women become pregnant, according a review of fertility clinic trials published in The Cochrane Library. The review looked at 'subfertile' women, defined as those that have been trying to conceive for over a year with no success. Around a quarter of couples experience trouble conceiving, and although the exact causes in each case are often poorly understood, female disorders such as poor egg quality, fallopian tube damage and endometriosis are thought to be responsible in 40 to 50 percent of couples.",httpwww.bionews.org.ukpage_333284,1
H_00000162,T1,bellaonline.com,1,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.bellaonline.com/articles/art68500.asp,Antioxidants And Infertility,http://www.bellaonline.com/,"Simply having a richer spectrum of antioxidants in your diet may help your eggs to become more fertile and increase the chances that an egg will become successfully fertilized. This strategy could help your IVF to be more successful or may help you to have a better chance of conceiving every cycle - naturally. In a series of fascinating studies, the amount of antioxidants within ovarian follicles have been measured and have been demonstrated to correlate with the rate at which human eggs (oocytes) fertilize. One such study found that the total antioxidant concentration in follicles was ""significantly higher in fluid from follicles whose oocytes successfully fertilized""",httpwww.bellaonline.comarticlesart68500,0
H_00000163,T1,natural-fertility-info.com,2,Incorrect,incorrect,555,555,555,555,555,555,555,http://natural-fertility-info.com/antioxidants-and-fertility.html,Antioxidants and Fertility,http://natural-fertility-info.com/,"Antioxidants are one of the most important components to having healthy fertility that every woman and man needs to focus on. Before we get started, there are two terms you will need to become familiar with: Antioxidants - Antioxidants are a family of vitamins, minerals and other nutrients that help to protect the body from the damage caused by free radicals.",httpnatural-fertility-info.comantioxidants-and-fertility,0
H_00000164,T1,natural-fertility-info.com,4,Incorrect,incorrect,555,555,555,555,555,555,555,http://natural-fertility-info.com/fertility-diet-antioxidants.html,ABC's of a Fertility Diet: Antioxidants,http://natural-fertility-info.com/,"You probably understand that nutrition can play a powerful role in your health, therefore effecting your fertility and ability to get pregnant. But do you know how or why? There are many effects diet can play in fertility depending on your fertility issue. For instance one of the most effective natural therapies for PCOS is eating a very specific diet that helps to reduce the insulin resistance caused by this issue. So don't underestimate the power of food when creating your fertility plan. Today we are going to look at one aspect of fertility nutrition - Antioxidants.",httpnatural-fertility-info.comfertility-diet-antioxidants,0
H_00000165,T1,news-medical.net,4,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.news-medical.net/news/20110729/Antioxidants-may-help-treat-infertility-problems-in-both-women-and-men.aspx,Antioxidants may help treat infertility problems in both women and men,http://www.news-medical.net/,"A growing body of evidence suggests that antioxidants may have significant value in addressing infertility issues in both women and men, including erectile dysfunction, and researchers say that large, specific clinical studies are merited to determine how much they could help.",httpwww.news-medical.netnews20110729Antioxidants-may-help-treat-infertility-problems-in-both-women-and-men,1
H_00000166,T1,naturalwomenscare.blogspot.ca,5,Incorrect,incorrect,555,555,555,555,555,555,555,http://naturalwomenscare.blogspot.ca/2010/09/natural-solutions-for-fertility.html,Natural Women's Care,http://naturalwomenscare.blogspot.ca/,"An OB/Gyn's perspective on nutrition, herbal and vitamin remedies. Natural Solutions for fertility You've been trying for months, and still there's no baby on the way. You're beginning to wonder if you and your partner are infertile. Most doctors won't even diagnose infertility until after a couple has tried to conceive for a year. They advise that women ages 35 and over seek medical help after six months, however, because of natural declines in a woman's fertility.",httpnaturalwomenscare.blogspot.ca201009natural-solutions-for-fertility,0
H_00000167,T1,pregnancyandbaby.com,7,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.pregnancyandbaby.com/conception/articles/936421/could-antioxidants-help-infertility-in-both-men-and-women,Could antioxidants help infertility in both men and women?,http://www.pregnancyandbaby.com/,"A NEW ANALYSIS SHOWS THAT ANTIOXIDANTS MIGHT BE USEFUL FOR ADDRESSING INFERTILITY ISSUES IN MEN AND WOMEN. IN FACT, ANTIOXIDANTS MIGHT EVEN HELP WITH ERECTILE DYSFUNCTION. A new analysis shows that antioxidants might be useful for addressing infertility issues in men and women. In fact, antioxidants might even help with erectile dysfunction.",httpwww.pregnancyandbaby.comconceptionarticles936421could-antioxidants-help-infertility-in-both-men-and-women,1
H_00000168,T1,cochranelibrary.com,1,Correct,correct-added,1,17,1,6.333333333,7,14.486,15,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007807.pub3/abstract,Antioxidants for female subfertility,https://www.cochranelibrary.com/,"A couple may be considered to have fertility problems if they have been trying to conceive for over a year with no success. This may affect up to a quarter of all couples planning a child. It is estimated that for 40% to 50% of couples, subfertility may result from factors affecting women. ",httpswww.cochranelibrary.comcdsrdoi10.100214651858.CD007807.pub3abstract,0
H_00000169,T1,ncbi.nlm.nih.gov,2,Correct,correct-added,31,1,31,21,21,5.122,6,https://www.ncbi.nlm.nih.gov/pubmed/23913583,Antioxidants for female subfertility.,https://www.ncbi.nlm.nih.gov/,A couple may be considered to have fertility problems if they have been trying to conceive for over a year with no success. This difficulty with conception may affect up to a quarter of all couples planning a child. ,https:www.ncbi.nlm.nih.govpubmed23913583,1
H_00000170,T1,evidentlycochrane.net,3,Correct,correct-added,2,4,1,2.333333333,3,3.619,4,http://www.evidentlycochrane.net/no-good-evidence-that-antioxidants-will-help-you-get-pregnant/,Will antioxidants help you get pregnant?,http://www.evidentlycochrane.net/,It's Monday morning and I have just the thing to wake you up. It's a three word combo: antioxidants + subfertility + evidence. ,http:www.evidentlycochrane.netno-good-evidence-that-antioxidants-will-help-you-get-pregnant,1
H_00000171,T1,researchgate.net,4,Correct,correct-added,4,17,13,11.33333333,12,15.197,16,https://www.researchgate.net/publication/255178538_Antioxidants_for_female_subfertility,Antioxidants for female subfertility,https://www.researchgate.net/,Background: A couple may be considered to have fertility problems if they have been trying to conceive for over a year with no success. This difficulty with conception may affect up to a quarter of all couples planning a child.  ,httpswww.researchgate.netpublication255178538_Antioxidants_for_female_subfertility,1
H_00000172,T1,sciencedaily.com,5,Correct,correct-added,31,5,31,22.33333333,23,8.498,9,https://www.sciencedaily.com/releases/2013/08/130805092357.htm,Do antioxidants improve a woman's chances of conceiving?,https://www.sciencedaily.com/,"Summary: There is no high quality evidence that antioxidant supplements help to increase a woman's chances of having a baby, according to the results of a new systematic review. The review found women were no more likely to conceive when taking oral antioxidants and that there was limited information about potential harms.",httpswww.sciencedaily.comreleases201308130805092357.htm,1
H_00000173,T1,babymed.com,6,Correct,correct-added,20,31,17,22.66666667,23,28.825,29,https://www.babymed.com/fertility-news/antioxidant-use-may-not-increase-fertility,Antioxidant Use May Not Increase Fertility,https://www.babymed.com/,"Research has not provided any high quality evidence that using antioxidants improves a woman's chances for becoming pregnant, according to a new systematic review published in The Cochrane Library. This review found that women who took an over-the-counter antioxidant supplement were no more likely to conceive. ",httpswww.babymed.comfertility-newsantioxidant-use-may-not-increase-fertility,1
H_00000175,T1,ndnr.com,7,Correct,correct-added,11,7,14,10.66666667,11,7.525,8,https://ndnr.com/fertility/antioxidants-for-female-infertility-a-review-of-the-literature/,ANTIOXIDANTS FOR FEMALE INFERTILITY: A REVIEW OF THE LITERATURE,https://ndnr.com/,"Infertility, defined as trying to conceive for over 1 year with no success, affects as many as 16% of Canadian couples. While the cause of infertility is not always identified, it is important to assess for both female and male factors.",https-ndnr.comfertilityantioxidants-for-female-infertility-a-review-of-the-literature,5
H_00000176,T1,thebabycorner.com,8,Correct,correct-added,14,31,31,25.33333333,26,28.657,29,http://www.thebabycorner.com/page/3107/,Antioxidants Won't Boost Female Fertility,http://www.thebabycorner.com/,"Antioxidants Won't Boost Female Fertility by Katlyn Joy | August 13, 2013 12:00 AM0 Comments A new study published in the Cochrane Review looked at 28 randomized controlled trials and found that women with subfertility issues were not helped by taking antioxidant supplements. Subfertility means to be capable of becoming pregnant but still considered of less than average fertility. ",httpwww.thebabycorner.compage3107,1
H_00000177,T3,health.cvs.com,1,Correct,correct,31,31,31,31,31,30.442,31,http://health.cvs.com/GetContent.aspx?token=f75979d3-9c7c-4b16-af56-3e122a3f19e3&chunkiid=473510,Shoe Insoles Do Not Appear to Prevent Chronic Low Back Pain,http://health.cvs.com/,"Back pain is one of the most common health problems in the US. There are a variety of causes for back pain including: High-impact activities, Standing for long periods of time, Poor posture, Poor lifting techniques, Weak muscles. Shoe insoles are commonly used to treat back pain. The insoles are designed to help by decreasing impact and encouraging proper alignment.",httphealth.cvs.comGetContenttoken=f75979d3-9c7c-4b16-af56-3e122a3f19e3chunkiid=473510,0
H_00000178,T3,latimes.com,2,Correct,correct,31,6,14,17,17,8.781,9,http://www.latimes.com/health/la-he-skeptic30-2008jun30-story.html,Claims that shoe insoles relieve back pain are unsupported,http://www.latimes.com/,"The product: The human spine is an amazing piece of equipment: On request, it can sway gracefully or withstand thousands of pounds of force. But that versatility comes with a price. At some point, just about everyone suffers significant back pain, and ends up searching for relief. Back pain usually fades with time, but not everyone is willing to wait. When pain flares up, lots of people head to the drugstore -- more specifically, to the foot-care section.",httpwww.latimes.comhealthla-he-skeptic30-2008jun30-story,0
H_00000179,T3,wesleymc.com,4,Correct,correct,31,31,31,31,31,30.442,31,http://wesleymc.com/hl/?/473510/Shoe-Insoles-Do-Not-Appear-to-Prevent-Chronic-Low-Back-Pain,Shoe Insoles Do Not Appear to Prevent Chronic Low Back Pain,http://wesleymc.com/,Back pain is one of the most common health problems in the US. There are a variety of causes for back pain including: High-impact activities Standing for long periods of time Poor posture Poor lifting techniques Weak muscles Shoe insoles are commonly used to treat back pain. The insoles are designed to help by decreasing impact and encouraging proper alignment.,httpwesleymc.comhl473510Shoe-Insoles-Do-Not-Appear-to-Prevent-Chronic-Low-Back-Pain,0
